x,y,z,pitch,yaw,ok,err
0.5,-0.2,0.16,0.675,0.0,1,9.201170191758886e-05
0.5,-0.2,0.16,0.675,0.3,1,7.096748471435397e-05
0.5,-0.2,0.16,0.675,0.6,1,8.097308795875718e-05
0.5,-0.2,0.16,0.9,-0.6,1,5.143747454535265e-05
0.5,-0.2,0.16,0.9,-0.3,1,8.865675856827475e-05
0.5,-0.2,0.16,0.9,0.0,1,8.826022955582212e-05
0.5,-0.2,0.16,0.9,0.3,1,5.280436321037746e-05
0.5,-0.2,0.16,0.9,0.6,1,5.1823043327014274e-05
0.5,-0.2,0.16,1.2,-0.6,1,8.664953073141528e-05
0.5,-0.2,0.16,1.2,-0.3,1,5.743036334360929e-05
0.5,-0.2,0.16,1.2,0.0,0,0.927008278616637
0.5,-0.2,0.16,1.2,0.3,0,0.01615891231920249
0.5,-0.2,0.16,1.2,0.6,0,0.1467821924328362
0.5,-0.2,0.16,1.57,-0.6,0,0.09638066055299747
0.5,-0.2,0.16,1.57,-0.3,0,0.10221413885233471
0.5,-0.2,0.16,1.57,0.0,0,1.423761735504935
0.5,-0.2,0.16,1.57,0.3,0,0.119421988506629
0.5,-0.2,0.16,1.57,0.6,0,0.11658886327940705
0.5,-0.2,0.2,0.0,-0.6,1,6.569490137007065e-05
0.5,-0.2,0.2,0.0,-0.3,1,9.528818467374013e-05
0.5,-0.2,0.2,0.0,0.0,1,5.522476446192321e-05
0.5,-0.2,0.2,0.0,0.3,1,7.198905804292846e-05
0.5,-0.2,0.2,0.0,0.6,1,5.6342595658915134e-05
0.5,-0.2,0.2,0.225,-0.6,1,6.767367581929866e-05
0.5,-0.2,0.2,0.225,-0.3,1,9.318637288660646e-05
0.5,-0.2,0.2,0.225,0.0,1,8.179146272561621e-05
0.5,-0.2,0.2,0.225,0.3,1,6.359716100765338e-05
0.5,-0.2,0.2,0.225,0.6,1,5.7845826527877464e-05
0.5,-0.2,0.2,0.45,-0.6,1,9.72343874952503e-05
0.5,-0.2,0.2,0.45,-0.3,1,7.790328799051405e-05
0.5,-0.2,0.2,0.45,0.0,1,8.988516371043949e-05
0.5,-0.2,0.2,0.45,0.3,1,5.692959168177881e-05
0.5,-0.2,0.2,0.45,0.6,1,6.634525464186248e-05
0.5,-0.2,0.2,0.675,-0.6,1,5.734764233677872e-05
0.5,-0.2,0.2,0.675,-0.3,1,9.76130303992851e-05
0.5,-0.2,0.2,0.675,0.0,1,8.752764219307399e-05
0.5,-0.2,0.2,0.675,0.3,1,7.434250326461108e-05
0.5,-0.2,0.2,0.675,0.6,1,9.438538677074206e-05
0.5,-0.2,0.2,0.9,-0.6,1,6.407781095511838e-05
0.5,-0.2,0.2,0.9,-0.3,1,9.99342174563375e-05
0.5,-0.2,0.2,0.9,0.0,1,5.2716512837382445e-05
0.5,-0.2,0.2,0.9,0.3,1,5.675168060606646e-05
0.5,-0.2,0.2,0.9,0.6,0,0.02858469690572049
0.5,-0.2,0.2,1.2,-0.6,0,0.01354999521348799
0.5,-0.2,0.2,1.2,-0.3,0,0.011525330229856492
0.5,-0.2,0.2,1.2,0.0,0,0.9162396155895968
0.5,-0.2,0.2,1.2,0.3,0,0.07697212219502579
0.5,-0.2,0.2,1.2,0.6,0,0.09490069073522366
0.5,-0.2,0.2,1.57,-0.6,0,0.1634290419411496
0.5,-0.2,0.2,1.57,-0.3,0,0.1555777736351099
0.5,-0.2,0.2,1.57,0.0,0,0.1454380670106978
0.5,-0.2,0.2,1.57,0.3,0,0.17353509212807608
0.5,-0.2,0.2,1.57,0.6,0,0.17594295785148617
0.5,-0.2,0.25,0.0,-0.6,1,6.389121551974963e-05
0.5,-0.2,0.25,0.0,-0.3,1,8.641476648318531e-05
0.5,-0.2,0.25,0.0,0.0,1,8.288325026694908e-05
0.5,-0.2,0.25,0.0,0.3,1,7.743035329871053e-05
0.5,-0.2,0.25,0.0,0.6,1,5.7085366570357036e-05
0.5,-0.2,0.25,0.225,-0.6,1,7.02262193791072e-05
0.5,-0.2,0.25,0.225,-0.3,1,9.750499963238073e-05
0.5,-0.2,0.25,0.225,0.0,1,7.880270046889195e-05
0.5,-0.2,0.25,0.225,0.3,1,5.330096122713069e-05
0.5,-0.2,0.25,0.225,0.6,1,8.830202914152914e-05
0.5,-0.2,0.25,0.45,-0.6,1,9.23921532837066e-05
0.5,-0.2,0.25,0.45,-0.3,1,7.897693371532268e-05
0.5,-0.2,0.25,0.45,0.0,1,5.5856985219624906e-05
0.5,-0.2,0.25,0.45,0.3,1,5.881132813800259e-05
0.5,-0.2,0.25,0.45,0.6,1,7.076063054783845e-05
0.5,-0.2,0.25,0.675,-0.6,1,5.2522601969837926e-05
0.5,-0.2,0.25,0.675,-0.3,1,6.395159788246177e-05
0.5,-0.2,0.25,0.675,0.0,1,5.0477355618286505e-05
0.5,-0.2,0.25,0.675,0.3,1,8.085749995647223e-05
0.5,-0.2,0.25,0.675,0.6,0,0.00833618598002638
0.5,-0.2,0.25,0.9,-0.6,1,8.59382854998887e-05
0.5,-0.2,0.25,0.9,-0.3,1,9.37178741598226e-05
0.5,-0.2,0.25,0.9,0.0,1,6.664792021785519e-05
0.5,-0.2,0.25,0.9,0.3,0,0.003138984667957509
0.5,-0.2,0.25,0.9,0.6,0,0.12736224475201088
0.5,-0.2,0.25,1.2,-0.6,0,0.04716195430052708
0.5,-0.2,0.25,1.2,-0.3,0,0.0469784683198531
0.5,-0.2,0.25,1.2,0.0,0,0.11225315243765115
0.5,-0.2,0.25,1.2,0.3,0,0.0798640319904647
0.5,-0.2,0.25,1.2,0.6,0,0.125487456500529
0.5,-0.2,0.25,1.57,-0.6,0,0.17718142206156212
0.5,-0.2,0.25,1.57,-0.3,0,0.2402071558132612
0.5,-0.2,0.25,1.57,0.0,0,0.3272476012808112
0.5,-0.2,0.25,1.57,0.3,0,0.19492114684571116
0.5,-0.2,0.25,1.57,0.6,0,0.17703975065530006
0.5,-0.1,0.08,0.0,-0.6,1,6.437369612911123e-05
0.5,-0.1,0.08,0.0,-0.3,1,6.796882971013565e-05
0.5,-0.1,0.08,0.0,0.0,1,7.72575461080435e-05
0.5,-0.1,0.08,0.0,0.3,1,7.614097939214776e-05
0.5,-0.1,0.08,0.0,0.6,1,9.942655248169987e-05
0.5,-0.1,0.08,0.225,-0.6,1,6.674890275414682e-05
0.5,-0.1,0.08,0.225,-0.3,1,7.33036352489446e-05
0.5,-0.1,0.08,0.225,0.0,1,7.031678525695849e-05
0.5,-0.1,0.08,0.225,0.3,1,7.090471490100834e-05
0.5,-0.1,0.08,0.225,0.6,1,5.959200506412382e-05
0.5,-0.1,0.08,0.45,-0.6,1,9.645989859218232e-05
0.5,-0.1,0.08,0.45,-0.3,1,6.61198009439641e-05
0.5,-0.1,0.08,0.45,0.0,1,6.569442455533828e-05
0.5,-0.1,0.08,0.45,0.3,1,9.544130166435299e-05
0.5,-0.1,0.08,0.45,0.6,1,8.122898008587151e-05
0.5,-0.1,0.08,0.675,-0.6,1,5.458656520044363e-05
0.5,-0.1,0.08,0.675,-0.3,1,7.225423984301917e-05
0.5,-0.1,0.08,0.675,0.0,1,7.940263012291173e-05
0.5,-0.1,0.08,0.675,0.3,1,5.390911750043386e-05
0.5,-0.1,0.08,0.675,0.6,1,7.60352749781535e-05
0.5,-0.1,0.08,0.9,-0.6,1,5.3277728523262724e-05
0.5,-0.1,0.08,0.9,-0.3,1,7.822733051098926e-05
0.5,-0.1,0.08,0.9,0.0,1,9.061048942344021e-05
0.5,-0.1,0.08,0.9,0.3,1,9.660241217849227e-05
0.5,-0.1,0.08,0.9,0.6,1,9.845135606265338e-05
0.5,-0.1,0.08,1.2,-0.6,1,6.359651355465688e-05
0.5,-0.1,0.08,1.2,-0.3,1,6.040687761400785e-05
0.5,-0.1,0.08,1.2,0.0,1,9.098826493140344e-05
0.5,-0.1,0.08,1.2,0.3,0,0.7210614077658486
0.5,-0.1,0.08,1.2,0.6,1,5.438752596783618e-05
0.5,-0.1,0.08,1.57,-0.6,0,0.03521331659458905
0.5,-0.1,0.08,1.57,-0.3,0,0.03755398915253689
0.5,-0.1,0.08,1.57,0.0,0,0.027431151590284322
0.5,-0.1,0.08,1.57,0.3,0,1.1602942520523332
0.5,-0.1,0.08,1.57,0.6,0,0.0672555428916499
0.5,-0.1,0.12,0.0,-0.6,1,5.314969215249715e-05
0.5,-0.1,0.12,0.0,-0.3,1,6.433337668075025e-05
0.5,-0.1,0.12,0.0,0.0,1,5.045204831340319e-05
0.5,-0.1,0.12,0.0,0.3,1,6.6432290882315e-05
0.5,-0.1,0.12,0.0,0.6,1,9.88774971773897e-05
0.5,-0.1,0.12,0.225,-0.6,1,7.293185053972028e-05
0.5,-0.1,0.12,0.225,-0.3,1,9.02199747831628e-05
0.5,-0.1,0.12,0.225,0.0,1,8.244557568141462e-05
0.5,-0.1,0.12,0.225,0.3,1,5.9589959775930086e-05
0.5,-0.1,0.12,0.225,0.6,1,8.701913079818332e-05
0.5,-0.1,0.12,0.45,-0.6,1,5.248275588041421e-05
0.5,-0.1,0.12,0.45,-0.3,1,7.893685017101821e-05
0.5,-0.1,0.12,0.45,0.0,1,7.41587245317642e-05
0.5,-0.1,0.12,0.45,0.3,1,9.464071452554546e-05
0.5,-0.1,0.12,0.45,0.6,1,7.665689958148017e-05
0.5,-0.1,0.12,0.675,-0.6,1,9.401417652557198e-05
0.5,-0.1,0.12,0.675,-0.3,1,6.326291966462443e-05
0.5,-0.1,0.12,0.675,0.0,1,7.189640503108735e-05
0.5,-0.1,0.12,0.675,0.3,1,7.535303052308248e-05
0.5,-0.1,0.12,0.675,0.6,1,7.618341603509128e-05
0.5,-0.1,0.12,0.9,-0.6,1,5.999485515327058e-05
0.5,-0.1,0.12,0.9,-0.3,1,5.13314038206857e-05
0.5,-0.1,0.12,0.9,0.0,1,5.1597316327778276e-05
0.5,-0.1,0.12,0.9,0.3,1,8.252332047337613e-05
0.5,-0.1,0.12,0.9,0.6,1,5.1356017558084206e-05
0.5,-0.1,0.12,1.2,-0.6,1,7.830227361908665e-05
0.5,-0.1,0.12,1.2,-0.3,1,7.189327120354578e-05
0.5,-0.1,0.12,1.2,0.0,1,8.700072465728938e-05
0.5,-0.1,0.12,1.2,0.3,0,0.8390757341080917
0.5,-0.1,0.12,1.2,0.6,1,5.829281279936198e-05
0.5,-0.1,0.12,1.57,-0.6,0,0.062036000655013884
0.5,-0.1,0.12,1.57,-0.3,0,0.06460236346998446
0.5,-0.1,0.12,1.57,0.0,0,0.05066204910149388
0.5,-0.1,0.12,1.57,0.3,0,1.3155405965197586
0.5,-0.1,0.12,1.57,0.6,0,0.15727865324757126
0.5,-0.1,0.16,0.0,-0.6,1,6.061810283992871e-05
0.5,-0.1,0.16,0.0,-0.3,1,7.95038204830419e-05
0.5,-0.1,0.16,0.0,0.0,1,5.8277639184157166e-05
0.5,-0.1,0.16,0.0,0.3,1,7.305736911458101e-05
0.5,-0.1,0.16,0.0,0.6,1,9.923532071384233e-05
0.5,-0.1,0.16,0.225,-0.6,1,8.143076027704169e-05
0.5,-0.1,0.16,0.225,-0.3,1,5.783216188617514e-05
0.5,-0.1,0.16,0.225,0.0,1,5.126756773973101e-05
0.5,-0.1,0.16,0.225,0.3,1,6.311534544632193e-05
0.5,-0.1,0.16,0.225,0.6,1,8.439098502539751e-05
0.5,-0.1,0.16,0.45,-0.6,1,8.99810995298397e-05
0.5,-0.1,0.16,0.45,-0.3,1,6.054959138605419e-05
0.5,-0.1,0.16,0.45,0.0,1,6.164420916509675e-05
0.5,-0.1,0.16,0.45,0.3,1,9.981795114463285e-05
0.5,-0.1,0.16,0.45,0.6,1,7.111245659023347e-05
0.5,-0.1,0.16,0.675,-0.6,1,8.98436148023239e-05
0.5,-0.1,0.16,0.675,-0.3,1,6.868537220467933e-05
0.5,-0.1,0.16,0.675,0.0,1,7.558438280476953e-05
0.5,-0.1,0.16,0.675,0.3,1,9.67064221035159e-05
0.5,-0.1,0.16,0.675,0.6,1,7.758489147198604e-05
0.5,-0.1,0.16,0.9,-0.6,1,8.130241711769842e-05
0.5,-0.1,0.16,0.9,-0.3,1,6.684202507682805e-05
0.5,-0.1,0.16,0.9,0.0,1,5.522408621866491e-05
0.5,-0.1,0.16,0.9,0.3,1,7.667442764010401e-05
0.5,-0.1,0.16,0.9,0.6,1,5.415002195965296e-05
0.5,-0.1,0.16,1.2,-0.6,1,8.895189179608043e-05
0.5,-0.1,0.16,1.2,-0.3,1,9.534239091726539e-05
0.5,-0.1,0.16,1.2,0.0,1,5.135412243687809e-05
0.5,-0.1,0.16,1.2,0.3,0,0.890311943699407
0.5,-0.1,0.16,1.2,0.6,1,6.345057079954978e-05
0.5,-0.1,0.16,1.57,-0.6,0,0.07880730171942382
0.5,-0.1,0.16,1.57,-0.3,0,0.0769909162204475
0.5,-0.1,0.16,1.57,0.0,0,0.10553493425267602
0.5,-0.1,0.16,1.57,0.3,0,0.24350281645048624
0.5,-0.1,0.16,1.57,0.6,0,0.2660081737517828
0.5,-0.1,0.2,0.0,-0.6,1,7.112747643497227e-05
0.5,-0.1,0.2,0.0,-0.3,1,5.214192536468356e-05
0.5,-0.1,0.2,0.0,0.0,1,7.073869951069233e-05
0.5,-0.1,0.2,0.0,0.3,1,9.14964002919396e-05
0.5,-0.1,0.2,0.0,0.6,1,9.735556978383961e-05
0.5,-0.1,0.2,0.225,-0.6,1,9.3437465036617e-05
0.5,-0.1,0.2,0.225,-0.3,1,7.5714168386954e-05
0.5,-0.1,0.2,0.225,0.0,1,6.500131468200083e-05
0.5,-0.1,0.2,0.225,0.3,1,7.431349399261899e-05
0.5,-0.1,0.2,0.225,0.6,1,7.743171170382438e-05
0.5,-0.1,0.2,0.45,-0.6,1,8.22718150260261e-05
0.5,-0.1,0.2,0.45,-0.3,1,5.753573503256118e-05
0.5,-0.1,0.2,0.45,0.0,1,5.988454549266737e-05
0.5,-0.1,0.2,0.45,0.3,1,6.268444635847988e-05
0.5,-0.1,0.2,0.45,0.6,1,6.960857769286928e-05
0.5,-0.1,0.2,0.675,-0.6,1,9.862377746295176e-05
0.5,-0.1,0.2,0.675,-0.3,1,8.496342852377356e-05
0.5,-0.1,0.2,0.675,0.0,1,8.061140445991289e-05
0.5,-0.1,0.2,0.675,0.3,1,6.550205666669407e-05
0.5,-0.1,0.2,0.675,0.6,1,8.004673724281713e-05
0.5,-0.1,0.2,0.9,-0.6,1,8.847364761959228e-05
0.5,-0.1,0.2,0.9,-0.3,1,6.661231663766301e-05
0.5,-0.1,0.2,0.9,0.0,1,5.72781408068929e-05
0.5,-0.1,0.2,0.9,0.3,0,0.6322514797341171
0.5,-0.1,0.2,0.9,0.6,1,5.784476089989846e-05
0.5,-0.1,0.2,1.2,-0.6,1,5.537544725625203e-05
0.5,-0.1,0.2,1.2,-0.3,1,6.608918265206938e-05
0.5,-0.1,0.2,1.2,0.0,1,5.1556903260455234e-05
0.5,-0.1,0.2,1.2,0.3,0,0.9333737394027759
0.5,-0.1,0.2,1.2,0.6,0,0.06421395840361299
0.5,-0.1,0.2,1.57,-0.6,0,0.12215640169109364
0.5,-0.1,0.2,1.57,-0.3,0,0.11510847549290108
0.5,-0.1,0.2,1.57,0.0,0,0.13991210538082577
0.5,-0.1,0.2,1.57,0.3,0,0.1404994034030794
0.5,-0.1,0.2,1.57,0.6,0,0.14303884927410146
0.5,-0.1,0.25,0.0,-0.6,1,8.864008654574387e-05
0.5,-0.1,0.25,0.0,-0.3,1,7.898436113345407e-05
0.5,-0.1,0.25,0.0,0.0,1,6.0271616210716886e-05
0.5,-0.1,0.25,0.0,0.3,1,7.069125554420601e-05
0.5,-0.1,0.25,0.0,0.6,1,8.96280719093508e-05
0.5,-0.1,0.25,0.225,-0.6,1,8.570960011222324e-05
0.5,-0.1,0.25,0.225,-0.3,1,6.364437765374756e-05
0.5,-0.1,0.25,0.225,0.0,1,5.659381764007278e-05
0.5,-0.1,0.25,0.225,0.3,1,7.747598643991102e-05
0.5,-0.1,0.25,0.225,0.6,1,6.959378474500949e-05
0.5,-0.1,0.25,0.45,-0.6,1,8.260389240182539e-05
0.5,-0.1,0.25,0.45,-0.3,1,6.57582322883454e-05
0.5,-0.1,0.25,0.45,0.0,1,6.5390621810939e-05
0.5,-0.1,0.25,0.45,0.3,1,6.69816731397514e-05
0.5,-0.1,0.25,0.45,0.6,1,7.032651379319957e-05
0.5,-0.1,0.25,0.675,-0.6,1,6.015334890645764e-05
0.5,-0.1,0.25,0.675,-0.3,1,9.77736814547406e-05
0.5,-0.1,0.25,0.675,0.0,1,8.908326114760238e-05
0.5,-0.1,0.25,0.675,0.3,1,5.804142376239478e-05
0.5,-0.1,0.25,0.675,0.6,1,8.515581705794992e-05
0.5,-0.1,0.25,0.9,-0.6,1,8.703480196538126e-05
0.5,-0.1,0.25,0.9,-0.3,1,6.760795571721238e-05
0.5,-0.1,0.25,0.9,0.0,1,6.051507675521965e-05
0.5,-0.1,0.25,0.9,0.3,1,5.233910605157478e-05
0.5,-0.1,0.25,0.9,0.6,1,6.897442202221494e-05
0.5,-0.1,0.25,1.2,-0.6,0,0.03980420920116761
0.5,-0.1,0.25,1.2,-0.3,0,0.025670657190560442
0.5,-0.1,0.25,1.2,0.0,0,0.029926033277508212
0.5,-0.1,0.25,1.2,0.3,0,0.06759827596524615
0.5,-0.1,0.25,1.2,0.6,0,0.08806606144037327
0.5,-0.1,0.25,1.57,-0.6,0,0.2027728690769128
0.5,-0.1,0.25,1.57,-0.3,0,0.18561427688734952
0.5,-0.1,0.25,1.57,0.0,0,0.2689664252055667
0.5,-0.1,0.25,1.57,0.3,0,0.153424319319587
0.5,-0.1,0.25,1.57,0.6,0,0.23198433449979045
0.5,0.0,0.08,0.0,-0.6,1,6.188868636327458e-05
0.5,0.0,0.08,0.0,-0.3,1,8.042397724637417e-05
0.5,0.0,0.08,0.0,0.0,1,8.008369314078357e-05
0.5,0.0,0.08,0.0,0.3,1,8.047025481608499e-05
0.5,0.0,0.08,0.0,0.6,1,6.187409357275177e-05
0.5,0.0,0.08,0.225,-0.6,1,5.569955291434053e-05
0.5,0.0,0.08,0.225,-0.3,1,7.723099288753923e-05
0.5,0.0,0.08,0.225,0.0,1,5.259721907781559e-05
0.5,0.0,0.08,0.225,0.3,1,7.726231815552626e-05
0.5,0.0,0.08,0.225,0.6,1,5.5852712585380886e-05
0.5,0.0,0.08,0.45,-0.6,1,5.74670856896905e-05
0.5,0.0,0.08,0.45,-0.3,1,6.662284336934645e-05
0.5,0.0,0.08,0.45,0.0,1,5.182669546722604e-05
0.5,0.0,0.08,0.45,0.3,1,6.662221047229857e-05
0.5,0.0,0.08,0.45,0.6,1,5.750880535640145e-05
0.5,0.0,0.08,0.675,-0.6,1,7.083608861395299e-05
0.5,0.0,0.08,0.675,-0.3,1,8.054973978073476e-05
0.5,0.0,0.08,0.675,0.0,1,6.021249970894385e-05
0.5,0.0,0.08,0.675,0.3,1,8.051950548143002e-05
0.5,0.0,0.08,0.675,0.6,1,7.07967128833985e-05
0.5,0.0,0.08,0.9,-0.6,1,6.168363642120806e-05
0.5,0.0,0.08,0.9,-0.3,1,9.057282128946017e-05
0.5,0.0,0.08,0.9,0.0,1,7.311122202614593e-05
0.5,0.0,0.08,0.9,0.3,1,9.054098564773067e-05
0.5,0.0,0.08,0.9,0.6,1,6.128620939467592e-05
0.5,0.0,0.08,1.2,-0.6,1,8.56287016385853e-05
0.5,0.0,0.08,1.2,-0.3,1,8.672971560103291e-05
0.5,0.0,0.08,1.2,0.0,1,5.5460562892246636e-05
0.5,0.0,0.08,1.2,0.3,1,9.269808250989707e-05
0.5,0.0,0.08,1.2,0.6,1,8.514765220512066e-05
0.5,0.0,0.08,1.57,-0.6,0,0.9882028826307808
0.5,0.0,0.08,1.57,-0.3,0,0.01814953192439332
0.5,0.0,0.08,1.57,0.0,0,0.017635731088581057
0.5,0.0,0.08,1.57,0.3,0,0.018156060300326432
0.5,0.0,0.08,1.57,0.6,0,0.9860173816872296
0.5,0.0,0.12,0.0,-0.6,1,7.703193992380333e-05
0.5,0.0,0.12,0.0,-0.3,1,6.0332913233899483e-05
0.5,0.0,0.12,0.0,0.0,1,8.277043527302813e-05
0.5,0.0,0.12,0.0,0.3,1,6.0390903272413365e-05
0.5,0.0,0.12,0.0,0.6,1,7.694407182566143e-05
0.5,0.0,0.12,0.225,-0.6,1,8.529725637323866e-05
0.5,0.0,0.12,0.225,-0.3,1,8.74135060227928e-05
0.5,0.0,0.12,0.225,0.0,1,6.485860633268378e-05
0.5,0.0,0.12,0.225,0.3,1,8.743458946350607e-05
0.5,0.0,0.12,0.225,0.6,1,8.56291956888993e-05
0.5,0.0,0.12,0.45,-0.6,1,8.594526814048175e-05
0.5,0.0,0.12,0.45,-0.3,1,7.534083554212512e-05
0.5,0.0,0.12,0.45,0.0,1,6.196136259839434e-05
0.5,0.0,0.12,0.45,0.3,1,7.53103065511961e-05
0.5,0.0,0.12,0.45,0.6,1,8.598812218859796e-05
0.5,0.0,0.12,0.675,-0.6,1,7.577882462234162e-05
0.5,0.0,0.12,0.675,-0.3,1,7.340442270054894e-05
0.5,0.0,0.12,0.675,0.0,1,5.745683131120318e-05
0.5,0.0,0.12,0.675,0.3,1,7.338375255909399e-05
0.5,0.0,0.12,0.675,0.6,1,5.565506044059769e-05
0.5,0.0,0.12,0.9,-0.6,0,0.5590589798554353
0.5,0.0,0.12,0.9,-0.3,1,5.1478583894155076e-05
0.5,0.0,0.12,0.9,0.0,1,9.468186413298984e-05
0.5,0.0,0.12,0.9,0.3,1,5.1469069241354625e-05
0.5,0.0,0.12,0.9,0.6,0,0.5570767919194667
0.5,0.0,0.12,1.2,-0.6,0,0.8309463792518365
0.5,0.0,0.12,1.2,-0.3,1,8.31217267725247e-05
0.5,0.0,0.12,1.2,0.0,1,5.256872894326572e-05
0.5,0.0,0.12,1.2,0.3,1,8.326512833639702e-05
0.5,0.0,0.12,1.2,0.6,0,0.8282537209996367
0.5,0.0,0.12,1.57,-0.6,0,1.1503940952885516
0.5,0.0,0.12,1.57,-0.3,0,0.05910888083926857
0.5,0.0,0.12,1.57,0.0,0,0.05463161958912705
0.5,0.0,0.12,1.57,0.3,0,0.0590836782668081
0.5,0.0,0.12,1.57,0.6,0,1.146614284577388
0.5,0.0,0.16,0.0,-0.6,1,5.7608809712443635e-05
0.5,0.0,0.16,0.0,-0.3,1,6.503587561144928e-05
0.5,0.0,0.16,0.0,0.0,1,9.998354344587776e-05
0.5,0.0,0.16,0.0,0.3,1,6.507856984951092e-05
0.5,0.0,0.16,0.0,0.6,1,5.784263783457261e-05
0.5,0.0,0.16,0.225,-0.6,1,8.79412519293072e-05
0.5,0.0,0.16,0.225,-0.3,1,5.2491705321259795e-05
0.5,0.0,0.16,0.225,0.0,1,8.685376029279648e-05
0.5,0.0,0.16,0.225,0.3,1,5.249747278552946e-05
0.5,0.0,0.16,0.225,0.6,1,8.802239551279843e-05
0.5,0.0,0.16,0.45,-0.6,1,9.914191444253044e-05
0.5,0.0,0.16,0.45,-0.3,1,6.340089917605711e-05
0.5,0.0,0.16,0.45,0.0,1,9.965720681381397e-05
0.5,0.0,0.16,0.45,0.3,1,6.338604228801671e-05
0.5,0.0,0.16,0.45,0.6,1,9.897578022261433e-05
0.5,0.0,0.16,0.675,-0.6,0,0.4908926915662516
0.5,0.0,0.16,0.675,-0.3,1,7.65285964207624e-05
0.5,0.0,0.16,0.675,0.0,1,6.724036050452615e-05
0.5,0.0,0.16,0.675,0.3,1,7.651812058545705e-05
0.5,0.0,0.16,0.675,0.6,0,0.48845302044579314
0.5,0.0,0.16,0.9,-0.6,0,0.6863335398889153
0.5,0.0,0.16,0.9,-0.3,1,5.494277149528404e-05
0.5,0.0,0.16,0.9,0.0,1,5.131255097869847e-05
0.5,0.0,0.16,0.9,0.3,1,5.493091814209318e-05
0.5,0.0,0.16,0.9,0.6,0,0.6829741144360405
0.5,0.0,0.16,1.2,-0.6,0,0.9219145590518298
0.5,0.0,0.16,1.2,-0.3,1,9.94614953776718e-05
0.5,0.0,0.16,1.2,0.0,1,5.125328235927995e-05
0.5,0.0,0.16,1.2,0.3,1,9.944935742976106e-05
0.5,0.0,0.16,1.2,0.6,0,0.920018535298391
0.5,0.0,0.16,1.57,-0.6,0,1.1893823622916
0.5,0.0,0.16,1.57,-0.3,0,0.07446357150309951
0.5,0.0,0.16,1.57,0.0,0,0.07031716353070241
0.5,0.0,0.16,1.57,0.3,0,0.07433470905068319
0.5,0.0,0.16,1.57,0.6,0,1.1881494510440094
0.5,0.0,0.2,0.0,-0.6,0,0.4284137153628049
0.5,0.0,0.2,0.0,-0.3,1,8.139789799268243e-05
0.5,0.0,0.2,0.0,0.0,1,6.209246189270133e-05
0.5,0.0,0.2,0.0,0.3,1,8.142072065746834e-05
0.5,0.0,0.2,0.0,0.6,0,0.4287113552624888
0.5,0.0,0.2,0.225,-0.6,1,5.510076091223148e-05
0.5,0.0,0.2,0.225,-0.3,1,6.508927501980429e-05
0.5,0.0,0.2,0.225,0.0,1,5.84273044011779e-05
0.5,0.0,0.2,0.225,0.3,1,6.506812627195578e-05
0.5,0.0,0.2,0.225,0.6,1,5.503515621599629e-05
0.5,0.0,0.2,0.45,-0.6,1,8.190656379334885e-05
0.5,0.0,0.2,0.45,-0.3,1,6.1743384797542e-05
0.5,0.0,0.2,0.45,0.0,1,5.141311565822105e-05
0.5,0.0,0.2,0.45,0.3,1,6.1738008604996e-05
0.5,0.0,0.2,0.45,0.6,1,8.030468924702317e-05
0.5,0.0,0.2,0.675,-0.6,0,0.5912275085053709
0.5,0.0,0.2,0.675,-0.3,1,8.140024935073097e-05
0.5,0.0,0.2,0.675,0.0,1,7.342087915891136e-05
0.5,0.0,0.2,0.675,0.3,1,8.139010696555998e-05
0.5,0.0,0.2,0.675,0.6,0,0.5872100017607724
0.5,0.0,0.2,0.9,-0.6,0,0.8795635691343443
0.5,0.0,0.2,0.9,-0.3,1,5.7325371557741284e-05
0.5,0.0,0.2,0.9,0.0,1,5.302516736319164e-05
0.5,0.0,0.2,0.9,0.3,1,5.730728570391289e-05
0.5,0.0,0.2,0.9,0.6,0,0.869048169752067
0.5,0.0,0.2,1.2,-0.6,0,1.1535142344927358
0.5,0.0,0.2,1.2,-0.3,1,9.602507239153906e-05
0.5,0.0,0.2,1.2,0.0,1,9.059244574732644e-05
0.5,0.0,0.2,1.2,0.3,1,9.598894553173569e-05
0.5,0.0,0.2,1.2,0.6,0,1.1421892906534605
0.5,0.0,0.2,1.57,-0.6,0,0.3510256570986814
0.5,0.0,0.2,1.57,-0.3,0,0.16143860120054931
0.5,0.0,0.2,1.57,0.0,0,0.1365743568555637
0.5,0.0,0.2,1.57,0.3,0,0.16129763818007362
0.5,0.0,0.2,1.57,0.6,0,0.3469548584096426
0.5,0.0,0.25,0.0,-0.6,0,0.47301313669207024
0.5,0.0,0.25,0.0,-0.3,1,5.7702677407567334e-05
0.5,0.0,0.25,0.0,0.0,1,5.380583948924393e-05
0.5,0.0,0.25,0.0,0.3,1,5.7705569144966105e-05
0.5,0.0,0.25,0.0,0.6,0,0.4732667658948426
0.5,0.0,0.25,0.225,-0.6,1,7.846192062741532e-05
0.5,0.0,0.25,0.225,-0.3,1,5.7695178637429646e-05
0.5,0.0,0.25,0.225,0.0,1,9.89096875174208e-05
0.5,0.0,0.25,0.225,0.3,1,5.7688135628462265e-05
0.5,0.0,0.25,0.225,0.6,1,7.845746987495303e-05
0.5,0.0,0.25,0.45,-0.6,0,0.5226445725065573
0.5,0.0,0.25,0.45,-0.3,1,6.659192476719113e-05
0.5,0.0,0.25,0.45,0.0,1,5.965692069573173e-05
